AC021016.8	USP37
GSN	CAPZA2
SRC	CRMP1
RP11-573D15.8	DNAJB11
DHDDS	SLC30A2
SLC30A2	DHDDS
HSPA4	DNAJB11
DNAJB11	HSPA4
LGALS3BP	TRAPPC10
TRAPPC10	LGALS3BP
VAPA	FAM170A
FAM170A	VAPA
MTOR	SYNCRIP
SYNCRIP	MTOR
FDPS	MMAB
MMAB	FDPS
KRTAP4-1	KRTAP5-6
KRTAP5-6	KRTAP4-1
ARID3A	STK11
STK11	ARID3A
EBF2	PPP2R2A
CHST14	INO80
INO80	CHST14
HSP90B1	POLR2E
TCF12	NEUROG3
NEUROG3	TCF12
FER1L5	CNNM3
ID4	MYF6
MYF6	ID4
GUCY1B3	NOS3
NOS3	GUCY1B3
NT5E	SLC44A1
SLC44A1	NT5E
EVA1C	MRAP
MRAP	EVA1C
UBA3	UBE2M
UBE2M	UBA3
EMX2OS	EMX2
CCT4	WDR83
WDR83	CCT4
CENPF	NDEL1
NDEL1	CENPF
SPCS2	FBXL14
FBXL14	SPCS2
CSDE1	C11orf68
C11orf68	CSDE1
HSF2	TPM3
TPM3	HSF2
CSDE1	HIPK1
HIPK1	CSDE1
ESR1	GTF2B
GAB1	PTPRG
PTPRG	GAB1
SH3GL2	ZNF580
RP4-553F4.6	CBFA2T2
CSNK2A2	KATNB1
KATNB1	CSNK2A2
TFDP1	GRK1
GRK1	TFDP1
FGB	GCA
GCA	FGB
FUK	IL34
APOB	SLC2A2
SLC2A2	APOB
EHBP1	TMEM17
NLRP1	CASP5
NVL	PPAN
PPAN	NVL
POLR2A	SNRPB2
SNRPB2	POLR2A
LDLR	HSP90B1
HSP90B1	LDLR
CYB5R3	PRKAB1
PRKAB1	CYB5R3
PAPSS1	SLC38A10
SLC38A10	PAPSS1
CIAO1	MRPL24
MRPL24	CIAO1
KRT33B	KRT78
KRT78	KRT33B
MAP1A	PTK2
PTK2	MAP1A
SYT1	STX1A
MAPKAPK2	LYAR
LYAR	MAPKAPK2
ITPKC	CTC-490E21.12
CTC-490E21.12	ITPKC
NDUFB4	UQCRFS1
UQCRFS1	NDUFB4
WWP2	ARRDC1
ARRDC1	WWP2
MAP2K2	YTHDC1
YTHDC1	MAP2K2
MEGF8	POU2F2
POU2F2	MEGF8
KANK2	LMO3
LMO3	KANK2
ENTPD7	CNNM1
CNNM1	ENTPD7
SLC1A5	TUBA1C
TUBA1C	SLC1A5
RP11-158I13.2	IFT172
DDR2	SRC
COG4	RAB30
RAB30	COG4
MARK1	YWHAE
YWHAE	MARK1
CTB-58E17.3	ERBB2
CTR9	SMAD9
RP4-601P9.2	TBX3
MEOX2	STK16
STK16	MEOX2
PPARA	MAPK3
MAPK3	PPARA
RIBC2	NRBP1
NRBP1	RIBC2
DUSP16	MAPK8IP1
SOX17	RGS20
RGS20	SOX17
KCTD10	UBA3
UBA3	KCTD10
RP11-1017G21.4	HSP90AA1
CA1	TFCP2
TFCP2	CA1
SYNCRIP	RPL13A
RPL13A	SYNCRIP
MOV10	SYNCRIP
SYNCRIP	MOV10
PCAT1	EZH2
RP11-361L15.4	CMTM4
TCEA2	LZTS1
LZTS1	TCEA2
COG2	COG8
COG8	COG2
KPNA2	MED19
MED19	KPNA2
GAP43	S1PR2
S1PR2	GAP43
NID1	LGALS3BP
REPIN1	LDHD
LDHD	REPIN1
LIN37	CEP70
CEP70	LIN37
PAX8	SS18L1
SS18L1	PAX8
CEACAM1	SRC
MAP1A	ACTG1
CNTN1	MAPK6
ODAM	YPEL3
YPEL3	ODAM
MAP3K7	FOS
MYCN	PTK2
PTK2	MYCN
RAD23B	UBC
UBC	RAD23B
BMF	STARD13
STARD13	BMF
PKN1	KRT38
KRT38	PKN1
S1PR2	PALM3
PALM3	S1PR2
TRIM33	SYT6
SYT6	TRIM33
CCT4	ACTL8
ACTL8	CCT4
MCHR1	ZMYND19
ID1	ZC3H13
ZC3H13	ID1
SH2B3	GRB2
AKR1D1	SIRT1
SIRT1	AKR1D1
EPS8L1	PPP6R1
PPP6R1	EPS8L1
PIK3CA	PIK3R2
PIK3R2	PIK3CA
HAX1	TUBA1C
TUBA1C	HAX1
HS3ST2	USP31
USP31	HS3ST2
FNDC3B	KLRG2
KLRG2	FNDC3B
LTA4H	TMEM62
SNRPB2	MACROD2
MACROD2	SNRPB2
C2orf44	C1QTNF2
C1QTNF2	C2orf44
LMO4	ABI2
ABI2	LMO4
IFIT3	MAST1
MAST1	IFIT3
SNHG1	NOTCH1
SRC	ITK
MAP3K1	TUBA3D
TUBA3D	MAP3K1
DMPK	NPEPPS
NPEPPS	DMPK
RP11-530C5.1	RP11-84G21.1
RP11-84G21.1	RP11-530C5.1
RELA	SIPA1
CAPN3	NFKBIA
HNF1A	RHPN2
RHPN2	HNF1A
ZNF264	TRIM28
TRIM28	ZNF264
TRIM37	MCM10
SSRP1	COBLL1
COBLL1	SSRP1
SLCO2A1	RYK
PABPC3	SYNE1
SYNE1	PABPC3
HSPB2	MAPKAPK5
MAPKAPK5	HSPB2
DUT	GRB2
GRB2	DUT
SFN	GPN2
GPN2	SFN
NAB2	CWF19L2
CWF19L2	NAB2
KAT8	CHAMP1
CHAMP1	KAT8
RP11-466F5.8	MGST3
APC	KRT8
KRT8	APC
IL17REL	PIM3
FAM131C	FBLIM1
FBLIM1	FAM131C
LTBR	CCDC77
CCDC77	LTBR
C9orf129	WNK2
WNK2	C9orf129
CDC5L	PRPF18
PRPF18	CDC5L
MTMR7	RALGAPA2
RALGAPA2	MTMR7
PIK3R2	PTGER3
PTGER3	PIK3R2
DHX38	DDX46
DDX46	DHX38
RIPK2	RPL36
RPL36	RIPK2
SLC44A1	NIPSNAP3A
NIPSNAP3A	SLC44A1
LRPAP1	RALGDS
RALGDS	LRPAP1
JMJD4	CCNJL
CCNJL	JMJD4
BRCA2	SPHK2
SPHK2	BRCA2
RPL18	RPL36
RPL36	RPL18
BCL2	MAPK3
MAPK3	BCL2
NRARP	TPRN
TPRN	NRARP
RFFL	CCT6B
GRB2	KIAA1217
KIAA1217	GRB2
SREBF2	RAB11B
MRPL33	MRPL41
MRPL41	MRPL33
MTSS1	RECQL5
EIF4A3	SF3B3
SF3B3	EIF4A3
PPM1G	PRPF6
PRPF6	PPM1G
RUNX2	SMAD1
SMAD1	RUNX2
SSRP1	DHRS2
DHRS2	SSRP1
CRYL1	SMG8
SMG8	CRYL1
BRPF1	BRD1
BRD1	BRPF1
SELT	SLC2A12
SLC2A12	SELT
PENK	ANAPC5
ANAPC5	PENK
CDKN1B	DYRK1B
DYRK1B	CDKN1B
NDUFA3	NDUFA12
NDUFA12	NDUFA3
PQLC1	PARD6G
MCC	RELA
RELA	MCC
IKBKE	SF3B14
SF3B14	IKBKE
GRB2	PTPRN2
PTPRN2	GRB2
MEOX2	STC1
STC1	MEOX2
RAN	EIF3B
EIF3B	RAN
CORO7-PAM16	SLX4
SLX4	CORO7-PAM16
FADS2	CPT1C
CPT1C	FADS2
KLHL7	KLHL6
KLHL6	KLHL7
NTRK1	RRNAD1
RAP1GAP2	WNK1
WNK1	RAP1GAP2
RPS16	NME1-NME2
NME1-NME2	RPS16
GDF9	MED20
MED20	GDF9
CFTR	PPP2R1B
RP4-792G4.2	LINC00466
LINC00466	RP4-792G4.2
SNORD58B	ACAA2
RPS29	RRBP1
RRBP1	RPS29
ALDOA	NCSTN
NCSTN	ALDOA
FGD4	YARS2
BBS1	PAX2
PAX2	BBS1
TCTN1	FAM19A4
FAM19A4	TCTN1
MAPK6	TF
TF	MAPK6
BCL2L1	ELAVL1
ELAVL1	BCL2L1
TAF13	CERK
CERK	TAF13
PRTFDC1	TMEM14B
TMEM14B	PRTFDC1
FN1	SRC
SRC	FN1
C20orf195	SSX2IP
SSX2IP	C20orf195
MAP3K10	KIF17
KIF17	MAP3K10
TBC1D10B	TIPIN
TIPIN	TBC1D10B
SRSF10	APOBEC3D
APOBEC3D	SRSF10
LIMA1	INF2
INF2	LIMA1
MLLT1	TNFSF9
NPHP3	KLHL29
KLHL29	NPHP3
PABPC3	DDX18
DDX18	PABPC3
MTL5	UNC93B1
UNC93B1	MTL5
STXBP5L	HGD
HGD	STXBP5L
SPATA13	RP11-307N16.6
RP11-307N16.6	SPATA13
METAP2	FCRL2
FCRL2	METAP2
GBAS	MAP1LC3B
MAP1LC3B	GBAS
NDUFB4	CDC16
CDC16	NDUFB4
SGTA	AGR3
AGR3	SGTA
SEC14L1	CEP70
CEP70	SEC14L1
BFSP1	COG6
COG6	BFSP1
MRPS11	SLX4
SLX4	MRPS11
PEX19	EXD2
EXD2	PEX19
LAMA5	BTBD10
SHROOM1	PDLIM4
PDLIM4	SHROOM1
ZNF778	CBFA2T3
CBFA2T3	ZNF778
RNF166	IL17C
IL17C	RNF166
ANKRD27	CEP89
HIP1	CLTCL1
CLTCL1	HIP1
NCOA1	FAM228B
SULT2B1	USP25
USP25	SULT2B1
JAK1	PRKCA
PRKCA	JAK1
NEDD8	CUL3
TRAF4	HOMEZ
HOMEZ	TRAF4
MYO1C	PPP1CA
PPP1CA	MYO1C
CLK2	TRIM50
TRIM50	CLK2
NOG	TMEM100
TMEM100	NOG
SORT1	MYBPHL
ZNF227	KCNN4
KCNN4	ZNF227
Y_RNA	NOSIP
NUFIP1	DPYSL5
DPYSL5	NUFIP1
GADD45G	MIDN
TRAK2	CASP10
CASP10	TRAK2
ARHGEF18	STXBP2
STXBP2	ARHGEF18
WASL	ACTBL2
ACTBL2	WASL
ADRBK1	MAPK10
MAPK10	ADRBK1
MLLT6	WHSC1L1
WHSC1L1	MLLT6
RP11-326A19.4	MFGE8
PET112	PSMD12
PSMD12	PET112
CCDC57	C17orf62
NTRK1	RUSC1
RUSC1	NTRK1
MYC	RASSF7
CBX1	MAU2
MAU2	CBX1
HMGA2	PRMT6
PRMT6	HMGA2
A2M	ELAVL3
ELAVL3	A2M
MAP3K12	MAPK8IP1
MAPK8IP1	MAP3K12
MET	PRKCI
PRKCI	MET
ZNF891	FBRSL1
FBRSL1	ZNF891
CASP9	BCL2L10
BCL2L10	CASP9
AC005562.1	ATAD5
PSMA6	PSMD7
PSMD7	PSMA6
RP11-754N21.1	SYT1
EXOC6	MYOF
MYOF	EXOC6
TNFRSF19	PIP4K2C
PIP4K2C	TNFRSF19
DYNLL1	CEP152
CEP152	DYNLL1
INSR	SOCS3
SOCS3	INSR
SSNA1	POLR2M
POLR2M	SSNA1
LAMA5	ATF7IP
COL13A1	H2AFY2
H2AFY2	COL13A1
CHD4	DPF2
DPF2	CHD4
CSNK1A1	C1orf111
C1orf111	CSNK1A1
UVRAG	LRRC32
LRRC32	UVRAG
TUBA4A	PRG3
PRG3	TUBA4A
PENK	ANAPC1
ANAPC1	PENK
RP5-916L7.2	AACS
BACE1	RNF214
PRR13	VAC14
VAC14	PRR13
MAP7	SEC16A
SEC16A	MAP7
MBD1	OASL
OASL	MBD1
MAP2K4	MAPK10
EIF3G	C19orf66
FUS	ZMYM2
ZMYM2	FUS
DDX19B	ARHGEF4
ARHGEF4	DDX19B
VPS37C	SH3RF1
SH3RF1	VPS37C
BCL2L14	TRAPPC9
TRAPPC9	BCL2L14
HNRNPL	MCF2L
MCF2L	HNRNPL
CDKN2B-AS1	SYT9
CCPG1	CLEC1A
CLEC1A	CCPG1
MYBBP1A	DDX56
DDX56	MYBBP1A
RPS6	ZC3HAV1
ZC3HAV1	RPS6
RPL31	RPS3A
RPS3A	RPL31
MAPK3	RARG
RARG	MAPK3
HIP1	MAPK6
HCK	POLR2A
MED4	MED28
MED28	MED4
MKRN1	DENND2A
DENND2A	MKRN1
DLK1	ANKRD27
ANKRD27	DLK1
HIPK2	WNK1
WNK1	HIPK2
UPF2	MAP1LC3B
ITGB4	YWHAQ
SNRPF	U2AF2
U2AF2	SNRPF
DAZAP1	TSC1
TSC1	DAZAP1
PPP1R15A	FGF21
FGF21	PPP1R15A
EZH2	SIRT1
SIRT1	EZH2
CSNK2A2	SSRP1
SSRP1	CSNK2A2
LGALS7	DDX19B
DDX19B	LGALS7
TBXA2R	NME1-NME2
NME1-NME2	TBXA2R
SP4	ATXN7L1
ATXN7L1	SP4
YARS2	AMN1
AMN1	YARS2
CLEC2D	LMBR1
LMBR1	CLEC2D
MGST3	NMT2
NMT2	MGST3
NFKBIA	RELA
RELA	NFKBIA
UNC119	LAMA4
ACVR1	CD320
CD320	ACVR1
ADORA3	IPO11
IPO11	ADORA3
HNRNPL	FXR2
FXR2	HNRNPL
SYT10	PKP2
PKP2	SYT10
RP5-977B1.7	SOGA1
TFAP2A	SOD2
ABCB8	SLC2A12
SLC2A12	ABCB8
RPS6	FXR2
FXR2	RPS6
KRT31	LENG1
LENG1	KRT31
ATP5B	SGCZ
SGCZ	ATP5B
NSF	C14orf1
PEX13	PEX19
PLCG1	YTHDC1
YTHDC1	PLCG1
SLC18A1	TTK
TTK	SLC18A1
PIK3C2A	ATG7
ATG7	PIK3C2A
SCAF11	MRPL3
MRPL3	SCAF11
RAP1B	LRIF1
LRIF1	RAP1B
RANGAP1	NUP155
NUP155	RANGAP1
GCNT2	C6orf52
CUL5	UBA3
UBA3	CUL5
PVT1	CCDC26
CCDC26	PVT1
ARRB2	RPL15
RPL15	ARRB2
RAPGEF4	ITGA6
ITGA6	RAPGEF4
MYO1C	MYO18A
MYO18A	MYO1C
UBXN7	RNF168
CHMP4B	CHMP1B
PIK3C2A	CDC16
CDC16	PIK3C2A
STX8	GPR156
GPR156	STX8
MLLT4	RALGDS
SORT1	KLHDC2
KLHDC2	SORT1
MARS	PPP2R1A
PPP2R1A	MARS
HOTAIR	PCDH10
AURKA	NIN
APOA1	APOC1
APOC1	APOA1
FKBP6	LZTS2
LZTS2	FKBP6
CD44	MYH10
MYH10	CD44
WNT9A	SNAP47
KANK2	CDC20B
CDC20B	KANK2
SGTA	TFF3
TFF3	SGTA
CEBPA	CRP
CRP	CEBPA
DDX5	PPM1G
PPM1G	DDX5
AES	IRX6
IRX6	AES
MED4	THRA
TPP1	MBD2
MBD2	TPP1
GTF2E1	YTHDC1
YTHDC1	GTF2E1
FXR2	DIMT1
DIMT1	FXR2
TAF3	MZT1
MZT1	TAF3
CLK2	APOBEC3D
APOBEC3D	CLK2
HNF1A	NR1H4
NR1H4	HNF1A
LYN	MYH10
MYH10	LYN
BANP	IGFN1
IGFN1	BANP
LRIG2	FAM19A3
FAM19A3	LRIG2
HK1	HOOK3
HOOK3	HK1
FGB	MAP2K1
MAP2K1	FGB
ITGB4	KLC3
KLC3	ITGB4
Y_RNA	ZNF689
WDR83	SGOL2
SGOL2	WDR83
HDAC2	GATAD2B
GATAD2B	HDAC2
QPCTL	ERCC1
ERCC1	QPCTL
KCNE1	KCNH2
PDCD6IP	RAD50
ATP5B	CTNNA3
CTNNA3	ATP5B
EPS8L1	TTYH1
TTYH1	EPS8L1
PROM2	ZNF514
SLC25A4	SNX25
SNX25	SLC25A4
TEAD1	VGLL3
VGLL3	TEAD1
CCNA1	MCM6
TUBA1C	MRRF
MRRF	TUBA1C
TGS1	EFCAB5
EFCAB5	TGS1
AP2M1	LY9
LY9	AP2M1
RPS9	SNRNP200
SNRNP200	RPS9
RP3-413H6.2	EDN1
SGCD	HAVCR2
HAVCR2	SGCD
SAMHD1	MRPL4
MRPL4	SAMHD1
DLG1	LIN7A
LIN7A	DLG1
BRPF1	KIAA0753
KIAA0753	BRPF1
AURKB	CHMP4C
CHMP4C	AURKB
STX3	STX8
STX8	STX3
FAM189B	HECW1
HECW1	FAM189B
STAT2	SMARCA4
SMAD1	TTF1
LHX3	INTS4
INTS4	LHX3
CIRBP	TCERG1
TCERG1	CIRBP
AC007563.5	IGFBP2
ZNF19	TRIM28
TRIM28	ZNF19
PSMD2	ATG4C
ATG4C	PSMD2
KLC3	MARK4
DNM2	SRC
SRC	DNM2
BTRC	AEBP2
AEBP2	BTRC
RPS3A	SGK1
SGK1	RPS3A
CYP4F8	CYP19A1
MIS18A	SENP5
SENP5	MIS18A
PEX14	P4HA3
P4HA3	PEX14
MRPL33	MRPS7
MRPS7	MRPL33
NUS1	GOPC
COPA	RPL13A
RPL13A	COPA
RUNX1T1	CBFA2T2
CBFA2T2	RUNX1T1
PRKCB	CTNNBL1
CTNNBL1	PRKCB
XRCC5	NCOA6
MINK1	ABI3
ABI3	MINK1
DAZAP2	C22orf26
C22orf26	DAZAP2
MAPK3	PTPRO
PTPRO	MAPK3
ATP5G1	TRIM69
TRIM69	ATP5G1
WDR81	RTN4RL1
RTN4RL1	WDR81
UBC	WRNIP1
WRNIP1	UBC
PLEKHH2	SLC3A1
SLC3A1	PLEKHH2
UHRF1	HBS1L
CYP20A1	AC064836.3
AC064836.3	CYP20A1
RPL15	EIF4A3
EIF4A3	RPL15
WASL	BAIAP2
BAIAP2	WASL
THSD1	ATP7B
TYW5	C2orf47
GNG7	GNB4
GNB4	GNG7
ACTN2	GATA3
GATA3	ACTN2
APOA2	PLTP
PLTP	APOA2
SKIV2L2	SYF2
SYF2	SKIV2L2
INTS10	ACTBL2
ACTBL2	INTS10
POLDIP3	TARDBP
TARDBP	POLDIP3
PPP1CB	TMOD3
TMOD3	PPP1CB
BCL2	RAD9A
TCF7L2	TSC1
TSC1	TCF7L2
TOP1	LPIN3
PDE7B	MTFR2
MTFR2	PDE7B
ZNF335	TNNC2
TNNC2	ZNF335
SF3B3	PHF5A
PHF5A	SF3B3
GSN	ACTBL2
ACTBL2	GSN
TCF3	CCNDBP1
CCNDBP1	TCF3
ALDH2	ZADH2
ZADH2	ALDH2
MRPL15	MRPS9
MRPS9	MRPL15
ANXA13	APBB1IP
APBB1IP	ANXA13
ZNF891	CHFR
CHFR	ZNF891
CARD10	ZNF587
ZNF587	CARD10
CARD10	LGALS2
LGALS2	CARD10
GRB2	ARHGAP35
ARHGAP35	GRB2
GGTA1P	TTLL11
TTLL11	GGTA1P
EPHB2	GRIN2B
FMO5	GJA5
GJA5	FMO5
GTF2E2	TOMM34
TOMM34	GTF2E2
VPS37C	VPS37B
VPS37B	VPS37C
ADRB3	TACC1
TACC1	ADRB3
CDH1	GBAS
GBAS	CDH1
XDH	EHD3
EHD3	XDH
NCBP2	PPRC1
PPRC1	NCBP2
XRCC6	TBCD
BRCA2	MCPH1
MCPH1	BRCA2
CBL	MYO1C
MYO1C	CBL
RFWD3	LYAR
LYAR	RFWD3
MYC	YWHAQ
HOOK3	SORD
SORD	HOOK3
PURB	ZNF497
ZNF497	PURB
AC006160.5	LCORL
CD151	NCEH1
NCEH1	CD151
TRIM24	ZNF264
ZNF264	TRIM24
UBC	ABCG2
ABCG2	UBC
DAZAP1	RAB1A
RAB1A	DAZAP1
GOT2	LDHB
MRPL43	PMF1
PMF1	MRPL43
PSMA1	TNIK
TNIK	PSMA1
VEGFA	VEGFB
PARVB	PARVG
FZD9	TBL2
CFTR	DNAJC5
DNAJC5	CFTR
EGFR	TRIM29
TRIM29	EGFR
NCK1	RTEL1
RTEL1	NCK1
MRPS18A	MRPL14
MRPL14	MRPS18A
CAPN1	POLA2
PPHLN1	ZC3H18
ZC3H18	PPHLN1
C1orf74	PLXNA2
PLXNA2	C1orf74
DCAF11	LRRC16B
LRRC16B	DCAF11
KDM2A	RPS6KB2
EGFR	UBC
UBC	EGFR
RPL3	RPL38
RPL38	RPL3
CORO2B	APPBP2
APPBP2	CORO2B
GARS	INMT-FAM188B
INMT-FAM188B	GARS
SYNCRIP	GTPBP4
GTPBP4	SYNCRIP
KTN1	PELI2
CSNK1E	GTSE1
GTSE1	CSNK1E
HSPA6	SIDT2
SIDT2	HSPA6
SHFM1	DLX5
ANK1	PDS5B
PDS5B	ANK1
ARHGAP32	GAB2
GAB2	ARHGAP32
ANXA5	COL10A1
COL10A1	ANXA5
PSMD14	SPATA5
SPATA5	PSMD14
BANP	C6orf165
C6orf165	BANP
BMP7	BMPR2
UBC	MARK4
MARK4	UBC
CHST12	MPPE1
MPPE1	CHST12
SLC9A1	WNK1
WNK1	SLC9A1
CCNT1	MDFIC
MDFIC	CCNT1
C11orf57	SCAF1
SCAF1	C11orf57
EGFR	ERBB2
ERBB2	EGFR
JUP	CGRRF1
CGRRF1	JUP
SARS	STRAP
STRAP	SARS
PPP3CB	SLC8A3
SLC8A3	PPP3CB
HIP1R	KIAA1467
KIAA1467	HIP1R
SPPL2B	TMED1
PKP4	DSP
PHAX	XPO1
HOXB8	NFE2L1
NFE2L1	HOXB8
KLHL31	GCM1
GCM1	KLHL31
PKP4	FERMT3
FERMT3	PKP4
ST7	FAM189B
FAM189B	ST7
CYP2W1	ZFAND2A
FOXS1	COMMD3-BMI1
COMMD3-BMI1	FOXS1
HSF2	IMPA2
IMPA2	HSF2
RPL32	RPS15
RPS15	RPL32
ACVR1B	SMAD2
EIF3G	EIF3J
EIF3J	EIF3G
ACTN2	MRPL10
MRPL10	ACTN2
ITGB3	DAB2
ZNF581	ATG9A
ATG9A	ZNF581
YWHAQ	PARD6B
PARD6B	YWHAQ
STON2	ITSN1
TUBA4A	MARK4
LGALS7	PKN2
PKN2	LGALS7
KLF5	ESR1
ESR1	KLF5
CFL2	EHHADH
EHHADH	CFL2
STX1A	SNAP25
HOOK2	CWF19L2
CWF19L2	HOOK2
MEOX2	KLC4
ACTN2	MICALL2
MICALL2	ACTN2
ATP12A	SLC37A3
SLC37A3	ATP12A
KIF5A	MAP4K4
MAP4K4	KIF5A
CDC16	SCAMP3
SCAMP3	CDC16
CDKN1B	SP1
SP1	CDKN1B
PIP4K2A	PCM1
PRKG2	PDE5A
PDE5A	PRKG2
NEK3	ATP7B
IL6	IL6ST
IL6ST	IL6
UBXN7	ZNRF1
ZNRF1	UBXN7
SFRP2	PAX2
DNA2	PRKACB
PRKACB	DNA2
TCF7	SS18L1
SS18L1	TCF7
WBP2	QRICH2
QRICH2	WBP2
PRKAB1	PSMD6
PSMD6	PRKAB1
AP3B1	ARF1
CYP2C19	SRD5A1
SRD5A1	CYP2C19
TRAF4	FRS3
FRS3	TRAF4
ZMAT4	FAM26D
FAM26D	ZMAT4
DVL3	DIDO1
DIDO1	DVL3
HNRNPD	SYNCRIP
VAC14	PIKFYVE
PIKFYVE	VAC14
PFDN4	SPATA2
SPATA2	PFDN4
MEOX2	TBRG4
TBRG4	MEOX2
CHAF1A	PHIP
PHIP	CHAF1A
PTGIS	SLC9A8
SLC9A8	PTGIS
SNRNP200	RAB4B
RAB4B	SNRNP200
KLHL11	C1QL4
C1QL4	KLHL11
CAPN3	YWHAQ
ATG12	SF3B1
SF3B1	ATG12
FXR2	KIAA1217
TMBIM4	OTUD4
OTUD4	TMBIM4
ITGB3	TGFBI
TGFBI	ITGB3
MAP3K9	SH3RF1
SH3RF1	MAP3K9
BAHD1	IVD
POM121	COG6
COG6	POM121
GRB2	ARHGAP9
ARHGAP9	GRB2
CLASP2	LYPD3
LYPD3	CLASP2
POU2AF1	ATE1
ATE1	POU2AF1
TRPC3	TRPC7
TRPC7	TRPC3
RPL15	U2AF2
U2AF2	RPL15
E2F3	MBOAT1
MBOAT1	E2F3
SPCS2	DDX56
DDX56	SPCS2
USP47	SNX6
SNX6	USP47
ABI1	WASF3
WASF3	ABI1
HOTAIR	GDF15
KRT75	ABI2
ABI2	KRT75
KLC1	YWHAB
SHBG	FYTTD1
FYTTD1	SHBG
VSIG2	XPO4
XPO4	VSIG2
EP400	ULK1
ULK1	EP400
PAPSS1	CHMP2B
CHMP2B	PAPSS1
NES	BCAN
BCAN	NES
RPS6	RPS9
RPS9	RPS6
NFKBIA	HOXB7
SNX17	LRP1
IFIT3	IFIT5
SMC4	SMC2
SMC2	SMC4
BYSL	OLIG3
OLIG3	BYSL
CCDC150	ANKRD44
HM13	KIF3B
KIF3B	HM13
ERLIN1	GOLT1B
GOLT1B	ERLIN1
SFN	KLHDC2
KLHDC2	SFN
RPL19	RPL36
RPL36	RPL19
PHKG2	ORAI3
ORAI3	PHKG2
AHCYL1	AHCYL2
AHCYL2	AHCYL1
KRT33B	KRT79
KRT79	KRT33B
SNORD58B	LIPG
C10orf76	COG6
COG6	C10orf76
WDR47	SYPL2
SYPL2	WDR47
RP11-587H10.2	TRIQK
ATP2B2	LCLAT1
LCLAT1	ATP2B2
NFATC1	PARD6G
SEC31A	TRAPPC10
TRAPPC10	SEC31A
STRAP	LSM14A
LSM14A	STRAP
AURKB	CEP152
CEP152	AURKB
SNRNP200	WDR83
WDR83	SNRNP200
MRPS17	MRPS9
MRPS9	MRPS17
SMURF2	IRF8
TOPBP1	CDV3
LLGL2	IFI30
IFI30	LLGL2
NEDD8	RPL18
RPL18	NEDD8
DDX5	CTNNBL1
CTNNBL1	DDX5
PIK3CA	PIK3R3
APLP2	DAB2
DAB2	APLP2
CTB-171A8.1	ZNF180
URB1	MAPK6
DUSP23	KAT5
AC004158.2	ZFHX3
MTMR14	CPNE9
RP11-84D1.2	SRRM1
HDAC2	CCT3
CCT3	HDAC2
BPGM	CALD1
CALD1	BPGM
RP11-10J21.5	SLC45A4
MEIS1	MEIS2
MEIS2	MEIS1
MCC	UBE2M
UBE2M	MCC
LRRC1	SLX4
SLX4	LRRC1
AP000253.1	SOD1
CHST15	PLEKHG1
PLEKHG1	CHST15
EIF4A3	SYNE1
SYNE1	EIF4A3
AHCYL1	ZNF444
ZNF444	AHCYL1
DBNL	SH2D4A
CEBPA	MYC
MYC	CEBPA
VDAC1	FGFR1OP2
FGFR1OP2	VDAC1
PIP5K1C	GIT1
PRPSAP1	PTP4A3
PTP4A3	PRPSAP1
AC133680.1	RARB
HDAC2	SUMO2
SUMO2	HDAC2
SMAD3	ARID1B
ARID1B	SMAD3
CTBP2	MARK3
MARK3	CTBP2
IQSEC1	NUP210
NUP210	IQSEC1
STAU1	PPAN
PPAN	STAU1
RP11-370I10.6	CCNT1
BTF3	IKBKE
IKBKE	BTF3
TJAP1	TTBK1
TTBK1	TJAP1
SLC39A5	RBMS2
RBMS2	SLC39A5
PSMB3	PSMC6
PSMC6	PSMB3
BZW1	C2orf47
C2orf47	BZW1
PSMB3	PSMD2
PSMD2	PSMB3
DLL3	DYRK1B
DYRK1B	DLL3
HOTAIR	CCNE1
RP11-729M20.1	AC004053.1
AC004053.1	RP11-729M20.1
CEP170P1	C16orf95
C16orf95	CEP170P1
ACTL6A	TCF3
TCF3	ACTL6A
CHST8	SLC7A10
SLC7A10	CHST8
ZNF2	MPHOSPH10
MPHOSPH10	ZNF2
CALM3	MYF6
WNT6	ARPC2
ARPC2	WNT6
PRKD2	SMAD9
HOTAIR	RASEF
COL1A1	GIP
GIP	COL1A1
C19orf10	SEMA6B
SEMA6B	C19orf10
MEOX2	KPRP
KPRP	MEOX2
ZNF217	CDYL
CDYL	ZNF217
UBR1	ARL3
CDH1	TGM2
TGM2	CDH1
CHD4	WNK1
WNK1	CHD4
SYT14	DIEXF
MRPL43	MRPL55
MRPL55	MRPL43
SP1	PTTG1
PTTG1	SP1
CDH1	POLR2E
POLR2E	CDH1
SHC3	CDCA4
CDCA4	SHC3
POLR2E	SKP2
SKP2	POLR2E
ACTN4	NOS3
NOS3	ACTN4
TUSC3	UQCRQ
UQCRQ	TUSC3
A1BG	UBAC1
UBAC1	A1BG
KCNK9	YWHAB
FBXL2	YPEL3
YPEL3	FBXL2
TSC1	MYLIP
MYLIP	TSC1
CASP4	IL37
IL37	CASP4
FHL2	KIAA1217
KIAA1217	FHL2
UBAC1	TRIM2
TRIM2	UBAC1
HOTAIR	EZH2
SKP2	PHLPP1
PHLPP1	SKP2
MTOR	SMAD4
SMAD4	MTOR
MTOR	PRR5
PRR5	MTOR
MAPK10	UNC119
SORT1	MED13L
MED13L	SORT1
AP002856.5	NTM
ETS1	RPL13A
PIK3R4	ATP2C1
SOD1	COX4I2
COX4I2	SOD1
